Dia,Tratamiento,Peso_g,Peso_Anterior_g,Ganancia_Peso_g,Peso_Inicial_Promedio_g,Peso_Final_Promedio_g,Conversion_Alimenticia_Global
6,T2R4,1295,830.0,465.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R4,1935,1295.0,640.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R4,2530,1935.0,595.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R4,3478,2530.0,948.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,40,3478.0,-3438.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,365,100.0,265.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,750,365.0,385.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,1295,750.0,545.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,1820,1295.0,525.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,2520,1820.0,700.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R4,3685,2520.0,1165.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,35,3685.0,-3650.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,105,35.0,70.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,435,105.0,330.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,785,435.0,350.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,1200,785.0,415.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,1815,1200.0,615.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,2505,1815.0,690.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R4,3479,2505.0,974.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,40,3479.0,-3439.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,130,40.0,90.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,310,130.0,180.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,830,310.0,520.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,1325,830.0,495.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,2145,1325.0,820.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,2490,2145.0,345.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R4,3420,2490.0,930.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R4,40,3420.0,-3380.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R4,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R4,100,120.0,-20.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R4,770,100.0,670.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R4,1380,770.0,610.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R4,1965,1380.0,585.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,40,,,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,105,40.0,65.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,345,105.0,240.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,750,345.0,405.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,1225,750.0,475.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,1770,1225.0,545.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,2500,1770.0,730.0,615.9833333333333,2941.445578231293,284.9441084869472
1,T2R5,3670,2500.0,1170.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,40,3670.0,-3630.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,325,100.0,225.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,760,325.0,435.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,1295,760.0,535.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,1760,1295.0,465.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,2540,1760.0,780.0,615.9833333333333,2941.445578231293,284.9441084869472
2,T2R5,3465,2540.0,925.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,40,3465.0,-3425.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,110,40.0,70.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,385,110.0,275.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,770,385.0,385.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,1350,770.0,580.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,2065,1350.0,715.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,2395,2065.0,330.0,615.9833333333333,2941.445578231293,284.9441084869472
3,T2R5,3455,2395.0,1060.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,35,3455.0,-3420.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,100,35.0,65.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,380,100.0,280.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,760,380.0,380.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,1225,760.0,465.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,1795,1225.0,570.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,2440,1795.0,645.0,615.9833333333333,2941.445578231293,284.9441084869472
4,T2R5,3695,2440.0,1255.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,40,3695.0,-3655.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,330,100.0,230.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,725,330.0,395.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,1265,725.0,540.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,1820,1265.0,555.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,2445,1820.0,625.0,615.9833333333333,2941.445578231293,284.9441084869472
5,T2R5,3455,2445.0,1010.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,35,3455.0,-3420.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,120,35.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,380,120.0,260.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,830,380.0,450.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,1250,830.0,420.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,1905,1250.0,655.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,2435,1905.0,530.0,615.9833333333333,2941.445578231293,284.9441084869472
6,T2R5,3465,2435.0,1030.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,40,3465.0,-3425.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,120,40.0,80.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,365,120.0,245.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,760,365.0,395.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,1375,760.0,615.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,2065,1375.0,690.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,2460,2065.0,395.0,615.9833333333333,2941.445578231293,284.9441084869472
7,T2R5,3520,2460.0,1060.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,45,3520.0,-3475.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,130,45.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,315,130.0,185.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,735,315.0,420.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,1365,735.0,630.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,1870,1365.0,505.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,2500,1870.0,630.0,615.9833333333333,2941.445578231293,284.9441084869472
8,T2R5,3560,2500.0,1060.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,40,3560.0,-3520.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,125,40.0,85.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,335,125.0,210.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,790,335.0,455.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,1410,790.0,620.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,1895,1410.0,485.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,2505,1895.0,610.0,615.9833333333333,2941.445578231293,284.9441084869472
9,T2R5,3535,2505.0,1030.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R5,40,3535.0,-3495.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R5,100,40.0,60.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R5,300,100.0,200.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R5,750,300.0,450.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R5,1365,750.0,615.0,615.9833333333333,2941.445578231293,284.9441084869472
10,T2R5,1830,1365.0,465.0,615.9833333333333,2941.445578231293,284.9441084869472
